,overall_sentiment_score,BTC_sentiment,ETH_sentiment,BTC_relevance,ETH_relevance,timestamp
10309,-0.096512,-0.135536,-0.052022,0.227773,0.137882,2022-06-28 19:57:00
10310,-0.287141,0.090077,,0.021007,,2022-06-28 20:18:00
10311,-0.016816,0.021929,,0.585052,,2022-06-28 20:22:00
10312,-0.14099699999999998,-0.041617999999999995,,0.135891,,2022-06-28 20:30:00
10313,0.038516,0.015423,,0.435074,,2022-06-28 20:38:00
10314,-0.072515,-0.03492,,0.697425,,2022-06-28 20:41:00
10315,-0.137656,-0.137656,,0.910589,,2022-06-28 21:00:00
10316,-0.0549,-0.218082,-0.004342,0.077107,0.153495,2022-06-28 21:13:00
10317,-0.012393,,0.15116,,0.269181,2022-06-28 21:27:00
10318,-0.237681,-0.176136,,0.647003,,2022-06-28 21:31:00
10319,0.298973,0.650799,,0.082195,,2022-06-28 21:55:00
10320,-0.030968,-0.030968,,0.364453,,2022-06-28 21:58:00
10321,-0.044359499999999996,0.0628815,,0.09945999999999999,,2022-06-28 22:03:00
10322,-0.214908,3e-06,,0.240846,,2022-06-28 22:14:00
10323,0.006754,0.006754,,0.221212,,2022-06-29 00:44:00
10324,-0.055385,-0.06237,0.005984,0.825854,0.691917,2022-06-29 01:34:00
10325,-0.160944,-0.160944,,0.536307,,2022-06-29 01:56:00
10326,0.002466,,-0.017681,,0.705799,2022-06-29 02:52:00
10327,-0.13113,-0.170278,,0.153373,,2022-06-29 02:54:00
10328,-0.071005,0.002402,,0.280508,,2022-06-29 03:01:00
10329,-0.214447,-0.090031,,0.245959,,2022-06-29 04:44:00
10330,0.062492,,0.057025,,0.037367,2022-06-29 05:00:00
10331,-0.199737,-0.126343,0.002058,0.320765,0.163798,2022-06-29 05:23:00
10332,0.028314,-0.023788,-0.023788,0.098014,0.194554,2022-06-29 05:27:00
10333,-0.059825,-0.059825,,0.190342,,2022-06-29 05:56:00
10334,-0.012892,-0.05765,0.041518,0.615807,0.228234,2022-06-29 06:25:00
10335,-0.139185,-0.312056,-0.19341,0.079383,0.079383,2022-06-29 06:30:00
10336,0.068433,0.047085,,0.603527,,2022-06-29 07:00:00
10337,-0.225145,-0.11618,,0.902309,,2022-06-29 07:17:00
10338,0.052851,0.028824,,0.221212,,2022-06-29 07:35:00
10339,-0.145309,-0.012164,,0.615462,,2022-06-29 07:36:00
10340,0.044575,0.044575,,0.912623,,2022-06-29 07:52:00
10341,-0.072253,0.000736,0.000736,0.338119,0.338119,2022-06-29 08:30:00
10342,-0.05952,0.119182,0.12958,0.103688,0.051954,2022-06-29 09:00:00
10343,-0.11407,-0.246462,-0.169952,0.373471,0.284861,2022-06-29 09:01:00
10344,-0.394322,-0.165176,,0.107351,,2022-06-29 09:06:00
10345,-0.544061,-0.544061,,0.888506,,2022-06-29 09:44:00
10346,0.036326,,0.043877,,0.849915,2022-06-29 09:45:00
10347,0.096696,0.12295,0.120109,0.393318,0.136252,2022-06-29 10:00:00
10348,0.001874,-0.052351,0.141727,0.063467,0.188805,2022-06-29 10:01:00
10349,-0.263471,,0.024679,,0.058231,2022-06-29 10:03:00
10350,-0.033339,-0.240526,,0.032807,,2022-06-29 10:04:00
10351,0.012059,0.016774,-0.017143,0.603794,0.265666,2022-06-29 10:06:00
10352,-0.068204,-0.038692,,0.091965,,2022-06-29 10:19:00
10353,-0.108886,-0.175761,,0.970288,,2022-06-29 10:50:00
10354,-0.269272,-0.275597,,0.442082,,2022-06-29 10:58:00
10355,-0.154753,-0.113302,-0.212539,0.185948,0.185948,2022-06-29 11:01:00
10356,0.024732,0.001904,,0.235594,,2022-06-29 11:14:00
10357,-0.070606,-0.208492,0.160046,0.600492,0.055972,2022-06-29 11:15:00
10358,-0.270061,0.001187,,0.045379,,2022-06-29 11:23:00
10359,0.033625,-0.738486,,0.050862,,2022-06-29 11:25:00
10360,-0.131377,-0.132444,0.004876,0.126851,0.126851,2022-06-29 11:29:00
10361,-0.246942,-0.205489,-0.534964,0.513101,0.092248,2022-06-29 11:31:00
10362,-0.046098,-0.021175,0.003309,0.71713,0.061143,2022-06-29 11:35:00
10363,-0.094581,-0.101333,,0.528759,,2022-06-29 11:40:00
10364,-0.370936,-0.379925,,0.865414,,2022-06-29 11:41:00
10365,-0.246992,-0.246992,,0.353562,,2022-06-29 11:57:00
10366,-0.158276,-0.164857,,0.541704,,2022-06-29 12:03:00
10367,-0.18077,0.012878,,0.195261,,2022-06-29 12:06:00
10368,-0.149518,-0.176257,-0.178512,0.18967,0.368773,2022-06-29 12:13:00
10369,-0.042399,-0.042399,,0.612033,,2022-06-29 12:17:00
10370,-0.022869,,-0.022869,,0.801655,2022-06-29 12:28:00
10371,-0.544061,-0.544061,,0.888506,,2022-06-29 12:45:00
10372,-0.132794,,0.024199,,0.157741,2022-06-29 12:57:00
10373,0.049359,,0.00624,,0.083541,2022-06-29 13:00:00
10374,0.04205,-0.054415,,0.155485,,2022-06-29 13:02:00
10375,0.153503,,0.062249,,0.229691,2022-06-29 13:19:00
10376,0.154744,,0.000199,,0.083251,2022-06-29 13:31:00
10377,0.0097,0.006725,,0.856291,,2022-06-29 13:36:00
10378,-0.14043,-0.15431,,0.888031,,2022-06-29 13:42:00
10379,-0.216518,-0.008281,,0.081886,,2022-06-29 13:46:00
10380,-0.214192,-0.063794,,0.21686,,2022-06-29 13:55:00
10381,-0.288561,-0.050516,,0.086059,,2022-06-29 14:02:00
10382,-0.11186,-0.094847,,0.551295,,2022-06-29 14:03:00
10383,0.04038,0.013785,0.020522,0.30355,0.230163,2022-06-29 14:07:00
10384,0.062863,-0.005307,0.371003,0.372448,0.253646,2022-06-29 14:14:00
10385,-0.748768,-0.748768,,0.152242,,2022-06-29 14:15:00
10386,-0.039026,-0.039026,,0.379723,,2022-06-29 14:16:00
10387,-0.333063,-0.241017,,0.427726,,2022-06-29 14:25:00
10388,-0.473568,-0.620428,-0.030351,0.274731,0.185235,2022-06-29 14:31:00
10389,0.024996,-0.0402,0.251974,0.191195,0.032168,2022-06-29 14:37:00
10390,-0.168049,-0.312056,-0.19341,0.079357,0.079357,2022-06-29 14:41:00
10391,-0.142805,-0.169073,,0.577866,,2022-06-29 14:49:00
10392,-0.078676,-0.036183,-0.008729,0.285609,0.072898,2022-06-29 15:12:00
10393,-0.158226,-0.005816,,0.559025,,2022-06-29 15:16:00
10394,-0.028837,-0.005412,-0.074165,0.138464,0.079392,2022-06-29 15:17:00
10395,-0.181104,,-0.602561,,0.226583,2022-06-29 15:43:00
10396,0.010359,,0.010359,,0.264228,2022-06-29 15:49:00
10397,-0.179874,-0.235374,-0.235374,0.041237,0.041237,2022-06-29 15:51:00
10398,0.021585,,0.048674,,0.186306,2022-06-29 15:58:00
10399,-0.112038,-0.108162,,0.792512,,2022-06-29 16:03:00
10400,0.084355,0.087539,,0.331468,,2022-06-29 16:05:00
10401,-0.012635,0.010586,,0.961048,,2022-06-29 16:12:00
10402,-0.019517,-0.020154,,0.827904,,2022-06-29 16:13:00
10403,-0.030332333333333333,-0.018342,,0.9293893333333333,,2022-06-29 16:15:00
10404,-0.181074,-0.358234,-0.235374,0.108484,0.041237,2022-06-29 16:46:00
10405,-0.05834,-0.024256,-0.024256,0.302553,0.302553,2022-06-29 16:50:00
10406,0.06787,0.06787,,0.302677,,2022-06-29 16:51:00
10407,-0.061119,-0.319321,,0.187681,,2022-06-29 17:00:00
10408,-0.069953,-0.077608,,0.892669,,2022-06-29 17:01:00
10409,-0.142589,,-0.131033,,0.998383,2022-06-29 17:02:00
10410,-0.111971,-0.011195,,0.477384,,2022-06-29 17:07:00
10411,-0.087885,-0.107117,-0.15889,0.357739,0.074023,2022-06-29 17:30:00
10412,-0.183593,-0.183593,,0.773597,,2022-06-29 17:35:00
10413,-0.090481,,-0.196945,,0.106023,2022-06-29 17:39:00
10414,-0.048898,-0.0861,,0.077644,,2022-06-29 17:41:00
10415,0.0016403333333333333,-0.043179,0.011217000000000001,0.243237,0.3380648,2022-06-29 18:11:00
10416,-0.200575,-0.178736,,0.223866,,2022-06-29 18:17:00
10417,-0.142081,-0.106464,-0.170823,0.113036,0.084901,2022-06-29 18:36:00
10418,-0.086604,,0.007474,,0.480953,2022-06-29 18:41:00
10419,-0.104676,-0.032147,-0.032147,0.040927,0.081747,2022-06-29 18:42:00
10420,0.079984,,-0.009331,,0.123241,2022-06-29 19:00:00
10421,0.00623,-0.279423,,0.068035,,2022-06-29 19:26:00
10422,0.086632,0.086632,,0.4189375,,2022-06-29 19:29:00
10423,-0.042027,-0.042027,,0.776515,,2022-06-29 19:45:00
10424,-0.081285,-0.220728,-0.05323,0.532214,0.025184,2022-06-29 19:54:00
10425,-0.159677,-0.11121,,0.06179,,2022-06-29 20:01:00
10426,0.056007,,0.014438,,0.347192,2022-06-29 20:02:00
10427,0.060637,0.028907,-0.034162,0.775141,0.169596,2022-06-29 20:35:00
10428,-0.183982,-0.155071,-0.295859,0.120915,0.060633,2022-06-29 20:50:00
10429,-0.085334,-0.0002710000000000002,-0.0002710000000000002,0.11847949999999999,0.11847949999999999,2022-06-29 20:53:00
10430,-0.060339,-0.049643,,0.763525,,2022-06-29 21:03:00
10431,0.0391,,0.022794,,0.398622,2022-06-29 21:31:00
10432,-0.16468,-0.000291,,0.057161,,2022-06-29 22:21:00
10433,0.005046,,0.020604,,0.27432,2022-06-29 22:28:00
10434,-0.203623,-0.203623,,0.111747,,2022-06-29 22:38:00
10435,-0.06982450000000001,0.074371,0.074371,0.1510715,0.1510715,2022-06-29 22:39:00
10436,-0.279467,0.156934,,0.065381,,2022-06-29 22:46:00
10437,-0.103024,,-0.11667,,0.793999,2022-06-29 23:23:00
10438,-0.0400665,,-0.0993235,,0.300014,2022-06-29 23:29:00
10439,-0.055512,-0.043945,,0.787644,,2022-06-30 00:15:00
10440,-0.103052,-0.129319,,0.798803,,2022-06-30 00:21:00
10441,-0.034222,-0.002381,0.002922,0.091544,0.354445,2022-06-30 00:25:00
10442,-0.056468500000000005,-0.0558935,,0.480889,,2022-06-30 01:03:00
10443,-0.124978,-0.115446,,0.695137,,2022-06-30 01:14:00
10444,-0.080325,-0.054776,-0.10189,0.747594,0.212301,2022-06-30 01:23:00
10445,-0.08769,,0.061197,,0.253954,2022-06-30 01:39:00
10446,-0.296526,-0.35093,-0.32487,0.882103,0.344952,2022-06-30 02:10:00
10447,-0.100967,-0.098374,,0.165314,,2022-06-30 02:17:00
10448,-0.154046,-0.085322,-0.085322,0.0601,0.0601,2022-06-30 02:18:00
10449,0.043769,,0.003663,,0.481577,2022-06-30 02:34:00
10450,-0.07083,-0.051273,,0.037195,,2022-06-30 03:00:00
10451,-0.104059,-0.117335,,0.594691,,2022-06-30 03:07:00
10452,-0.035745,-0.019061,-0.019061,0.353059,0.353059,2022-06-30 03:13:00
10453,-0.216315,-0.180833,,0.643399,,2022-06-30 03:47:00
10454,-0.243058,-0.243058,-0.242685,0.625937,0.343279,2022-06-30 04:01:00
10455,-0.116386,0.000805,-0.065222,0.106235,0.106235,2022-06-30 04:10:00
10456,-0.051448,-0.042953,,0.644922,,2022-06-30 04:14:00
10457,-0.144359,-0.073383,,0.782654,,2022-06-30 04:59:00
10458,-0.243058,-0.243058,-0.242685,0.625937,0.343279,2022-06-30 05:02:00
10459,-0.065138,0.00602,,0.060055,,2022-06-30 05:11:00
10460,-0.204063,-0.202658,,0.587313,,2022-06-30 05:12:00
10461,-0.16297,-0.166054,,0.748033,,2022-06-30 05:22:00
10462,-0.025607,-0.064008,0.011386,0.620432,0.285726,2022-06-30 05:25:00
10463,-0.30335,-0.12575,,0.089562,,2022-06-30 05:33:00
10464,-0.203218,-0.050887,,0.294871,,2022-06-30 05:44:00
10465,-0.006362,-0.006362,,0.974285,,2022-06-30 05:52:00
10466,-0.479204,-0.557785,,0.047157,,2022-06-30 06:05:00
10467,-0.119075,-0.026394,0.000202,0.335975,0.227859,2022-06-30 06:12:00
10468,-0.066342,-0.015652,0.011464,0.181001,0.639983,2022-06-30 06:19:00
10469,-0.054019,0.011811,0.011811,0.332883,0.332883,2022-06-30 06:27:00
10470,-0.517482,-0.042241,,0.138464,,2022-06-30 07:37:00
10471,-0.176952,-0.235457,,0.411008,,2022-06-30 07:38:00
10472,-0.039379,-0.039379,,0.874778,,2022-06-30 07:57:00
10473,-0.136609,0.001512,-0.105089,0.057698,0.057698,2022-06-30 08:08:00
10474,-0.094921,-0.159293,-0.137884,0.663719,0.319725,2022-06-30 08:38:00
10475,-0.053943,0.039421,-0.083907,0.183923,0.074126,2022-06-30 08:42:00
10476,-0.092695,-0.239652,,0.258214,,2022-06-30 08:43:00
10477,-0.378304,-0.378304,,0.852739,,2022-06-30 08:52:00
10478,-0.167052,-0.324313,,0.305058,,2022-06-30 08:58:00
10479,-0.2507445,-0.316869,,0.031822,,2022-06-30 09:00:00
10480,-0.1571445,-0.127051,,0.2981685,,2022-06-30 09:15:00
10481,-0.074741,,-0.039135,,0.292572,2022-06-30 09:20:00
10482,-0.758995,-0.758995,,0.526003,,2022-06-30 09:30:00
10483,-0.072389,-0.056846,,0.786454,,2022-06-30 09:37:00
10484,-0.080566,-0.165492,,0.111773,,2022-06-30 09:43:00
10485,0.229284,0.054872,,0.056394,,2022-06-30 10:00:00
10486,-0.158428,-0.171207,,0.20997,,2022-06-30 10:04:00
10487,-0.08319399999999999,-0.0031184999999999997,,0.5435665,,2022-06-30 10:08:00
10488,-0.373605,-0.054701,,0.070517,,2022-06-30 10:10:00
10489,-0.082192,0.019367,,0.116517,,2022-06-30 10:16:00
10490,-0.187401,-0.290903,-0.028509,0.554751,0.353059,2022-06-30 10:17:00
10491,-0.114629,-0.133286,,0.773707,,2022-06-30 10:18:00
10492,-0.1705225,-0.11289,,0.312595,,2022-06-30 10:26:00
10493,0.053084,,0.154849,,0.24968,2022-06-30 10:30:00
10494,0.024346,-0.133131,-0.607449,0.16171,0.040691,2022-06-30 10:45:00
10495,-0.318331,-0.016936,,0.070517,,2022-06-30 10:46:00
10496,-0.095639,0.001644,,0.561775,,2022-06-30 10:50:00
10497,-0.170292,-0.001215,-0.033038,0.263657,0.133692,2022-06-30 11:00:00
10498,0.008413,-0.082981,,0.090885,,2022-06-30 11:03:00
10499,-0.154251,-0.253397,,0.139024,,2022-06-30 11:05:00
10500,-0.038573,-0.001474,-0.04067,0.17879,0.886332,2022-06-30 11:11:00
10501,0.125092,-0.033245,,0.084692,,2022-06-30 11:23:00
10502,-0.090708,,-0.090708,,0.556409,2022-06-30 11:26:00
10503,-0.579599,-0.576612,,0.567505,,2022-06-30 11:35:00
10504,0.056385,0.029394,5e-05,0.726786,0.058231,2022-06-30 11:41:00
10505,-0.20637250000000001,-0.159433,-0.001235,0.2122675,0.194711,2022-06-30 11:43:00
10506,-0.20055800000000001,-0.123292,-0.09023,0.047892,0.30569,2022-06-30 11:45:00
10507,-0.1167015,-0.05083700000000001,,0.18788,,2022-06-30 11:46:00
10508,-0.080547,-0.025401,,0.068995,,2022-06-30 11:50:00
10509,-0.058903,-0.375022,-0.375022,0.434018,0.434018,2022-06-30 11:58:00
10510,-0.399617,-0.030097,,0.125017,,2022-06-30 12:00:00
10511,-0.304348,-0.31694,,0.45634,,2022-06-30 12:07:00
10512,-0.147606,-0.175728,,0.605713,,2022-06-30 12:09:00
10513,-0.321646,-0.1889,,0.053165,,2022-06-30 12:10:00
10514,-0.050073,-0.01066,-0.017946,0.1445,0.058068,2022-06-30 12:18:00
10515,-0.147726,-0.000115,,0.069697,,2022-06-30 12:40:00
10516,0.002616,-0.007872,,0.425746,,2022-06-30 12:45:00
10517,-0.076527,-0.053805,,0.791622,,2022-06-30 13:00:00
10518,-0.656906,-0.109603,,0.413652,,2022-06-30 13:06:00
10519,-0.176335,-0.115048,,0.787037,,2022-06-30 13:08:00
10520,-0.41862,-0.212194,-0.212194,0.284944,0.284944,2022-06-30 13:10:00
10521,-0.031522,-0.135181,-0.08033,0.126761,0.209692,2022-06-30 13:15:00
10522,-0.048805,0.154977,,0.412974,,2022-06-30 13:17:00
10523,-0.138638,-0.015817,0.013465,0.274834,0.093289,2022-06-30 13:18:00
10524,-0.12213,-0.133378,,0.749279,,2022-06-30 13:22:00
10525,-0.221817,-0.930501,,0.223248,,2022-06-30 13:24:00
10526,0.092734,0.01551,0.031199,0.104078,0.069495,2022-06-30 13:32:00
10527,-0.052342,,-0.06049,,0.56968,2022-06-30 13:43:00
10528,-0.200502,-0.200502,,0.813097,,2022-06-30 13:44:00
10529,-0.030332,-0.132279,,0.118112,,2022-06-30 13:47:00
10530,-0.351054,-0.331733,-0.469934,0.475712,0.072479,2022-06-30 14:05:00
10531,0.203114,0.360759,0.544965,0.206333,0.104047,2022-06-30 14:09:00
10532,-0.399172,-0.367717,,0.241684,,2022-06-30 14:24:00
10533,-0.002422,-0.027611,,0.204158,,2022-06-30 14:27:00
10534,-0.05747,-0.167376,,0.079013,,2022-06-30 14:28:00
10535,-0.003285,-0.410372,-0.526063,0.054046,0.027039,2022-06-30 14:31:00
10536,-0.119609,-0.184707,0.001796,0.775785,0.582211,2022-06-30 14:33:00
10537,0.036736,,0.100575,,0.027048,2022-06-30 14:45:00
10538,-0.041745,-0.372746,,0.080081,,2022-06-30 14:50:00
10539,0.064676,0.057418,,0.060342,,2022-06-30 14:51:00
10540,-0.110178,-0.272184,-0.196961,0.39984,0.069616,2022-06-30 14:58:00
10541,-0.237882,-0.180039,,0.759804,,2022-06-30 15:03:00
10542,-0.06713,-0.110461,,0.353562,,2022-06-30 15:04:00
10543,-0.400497,-0.262151,,0.046516,,2022-06-30 15:05:00
10544,-0.244226,,0.020373,,0.239423,2022-06-30 15:13:00
10545,-0.147697,-0.008108,,0.027606,,2022-06-30 15:23:00
10546,-0.194648,-0.223605,,0.604596,,2022-06-30 15:33:00
10547,-0.198856,-0.028359,,0.063882,,2022-06-30 15:48:00
10548,-0.018496,0.6416,,0.071784,,2022-06-30 15:49:00
10549,-0.162542,-0.032777,,0.912237,,2022-06-30 16:00:00
10550,0.220108,0.098215,,0.10565,,2022-06-30 16:16:00
10551,-0.053989,-0.059129,,0.862217,,2022-06-30 16:17:00
10552,-0.013084333333333331,0.010057666666666666,,0.9609580000000001,,2022-06-30 16:18:00
10553,-0.269145,-0.067421,,0.218916,,2022-06-30 16:21:00
10554,-0.133125,,-0.120712,,0.998354,2022-06-30 17:05:00
10555,-0.063899,-0.023067,-0.099038,0.622976,0.622976,2022-06-30 17:15:00
10556,0.001752,0.013173,0.017648,0.541519,0.541519,2022-06-30 17:21:00
10557,-0.11958300000000001,-0.20738299999999998,,0.3967665,,2022-06-30 17:30:00
10558,0.049303,,0.065973,,0.42389,2022-06-30 17:32:00
10559,-0.174799,0.029516,,0.441698,,2022-06-30 17:41:00
10560,0.122384,0.052934,,0.354862,,2022-06-30 17:51:00
10561,-0.492534,-0.408062,,0.051999,,2022-06-30 17:53:00
10562,-0.397758,-0.456951,,0.109956,,2022-06-30 17:55:00
10563,-0.142558,0.016418,,0.057656,,2022-06-30 17:57:00
10564,-0.048527,-0.1106485,-0.043848,0.530224,0.3363506666666667,2022-06-30 18:09:00
10565,0.011331500000000001,,-0.0192895,,0.247315,2022-06-30 18:10:00
10566,-0.128611,-0.114305,,0.543748,,2022-06-30 18:12:00
10567,-0.089596,-0.022496,-0.057558,0.137632,0.069074,2022-06-30 18:15:00
10568,-0.08937,-0.122133,,0.148731,,2022-06-30 18:40:00
10569,-0.063059,-0.01052,,0.632071,,2022-06-30 19:02:00
10570,-0.075916,-0.077447,,0.893124,,2022-06-30 19:11:00
10571,-0.083978,-0.115012,-0.034778,0.279582,0.338203,2022-06-30 19:22:00
10572,-0.484063,-0.858307,,0.121959,,2022-06-30 19:23:00
10573,-0.017743,-0.017743,,0.961451,,2022-06-30 19:25:00
10574,-0.085209,-0.062071,,0.293038,,2022-06-30 19:34:00
10575,-0.072703,0.005254,,0.053396,,2022-06-30 19:44:00
10576,-0.512853,-0.784567,,0.069114,,2022-06-30 20:00:00
10577,-0.253975,-0.271967,-0.271967,0.219147,0.219147,2022-06-30 20:02:00
10578,-0.337447,-0.351945,-0.906416,0.373658,0.064675,2022-06-30 20:03:00
10579,-0.464866,-0.410385,,0.03888,,2022-06-30 20:05:00
10580,-0.560972,-0.560972,,0.937588,,2022-06-30 20:28:00
10581,-0.2149965,-0.149683,,0.4243365,,2022-06-30 20:44:00
10582,-0.163894,-0.031532,-0.033605,0.124325,0.062352,2022-06-30 20:45:00
10583,-0.094921,-0.046336,,0.159569,,2022-06-30 20:50:00
10584,-0.246873,-0.468775,,0.071325,,2022-06-30 20:54:00
10585,-0.119272,-0.199551,,0.135069,,2022-06-30 20:55:00
10586,-0.084154,-0.063644,-0.063644,0.377427,0.377427,2022-06-30 20:58:00
10587,-0.185522,,-0.186843,,0.545118,2022-06-30 21:04:00
10588,-0.120393,-0.034446,,0.220108,,2022-06-30 21:12:00
10589,0.231313,,0.077041,,0.074115,2022-06-30 21:18:00
10590,-0.189558,-0.79141,0.055295,0.070935,0.121466,2022-06-30 21:30:00
10591,-0.088208,-0.098379,,0.207482,,2022-06-30 21:33:00
10592,-0.270779,-0.265221,-0.374107,0.506942,0.506942,2022-06-30 21:34:00
10593,-0.030915,,0.091075,,0.118588,2022-06-30 21:43:00
10594,-0.106634,-0.003094,,0.372077,,2022-06-30 21:54:00
10595,-0.20687,,0.017328,,0.058658,2022-06-30 23:42:00
10596,-0.148979,-0.265049,-0.26517,0.347614,0.347614,2022-06-30 23:46:00
10597,-0.333194,-0.312262,,0.300578,,2022-07-01 00:16:00
10598,-0.041959,-0.147796,-0.326512,0.613743,0.227272,2022-07-01 01:27:00
10599,-0.242941,-0.645639,,0.052639,,2022-07-01 01:51:00
10600,-0.03906,-0.012388,,0.070125,,2022-07-01 02:26:00
10601,-0.023221,0.033256,,0.163354,,2022-07-01 02:38:00
10602,0.052279,0.062652,,0.898236,,2022-07-01 02:39:00
10603,-0.037288,0.00877,,0.272029,,2022-07-01 02:59:00
10604,0.026548,,0.034792,,0.302615,2022-07-01 03:21:00
10605,0.06358,0.053345,,0.725735,,2022-07-01 03:34:00
10606,-0.348072,-0.62109,,0.428197,,2022-07-01 03:59:00
10607,-0.025959,-0.000864,-0.000864,0.235594,0.235594,2022-07-01 04:04:00
10608,0.011209,,0.011209,,0.84311,2022-07-01 04:39:00
10609,-0.031201,-0.019544,,0.956939,,2022-07-01 04:41:00
10610,-0.226312,-0.001474,,0.192847,,2022-07-01 04:44:00
10611,0.026933,0.008209,0.008209,0.18856,0.18856,2022-07-01 05:38:00
10612,-0.167958,-0.33042,,0.242406,,2022-07-01 05:41:00
10613,0.02224,-0.041279,0.039846,0.383316,0.261397,2022-07-01 05:46:00
10614,-0.049881,-0.049881,,0.732771,,2022-07-01 06:42:00
10615,-0.187275,0.004867,,0.284035,,2022-07-01 07:03:00
10616,-0.074816,0.038754,0.038754,0.122518,0.122518,2022-07-01 07:11:00
10617,-0.024896,-0.016213,-0.016213,0.07702,0.153324,2022-07-01 07:45:00
10618,-0.170188,-0.153445,,0.776974,,2022-07-01 07:48:00
10619,-0.037555,-0.037555,,0.996925,,2022-07-01 08:17:00
10620,-0.112006,0.001772,0.001772,0.397517,0.397517,2022-07-01 08:28:00
10621,0.079002,0.166897,0.013644,0.157346,0.25923,2022-07-01 08:30:00
10622,-0.265664,-0.359809,,0.204115,,2022-07-01 08:33:00
10623,-0.206507,-0.177323,,0.05918,,2022-07-01 08:46:00
10624,-0.049169,-0.049169,,0.697425,,2022-07-01 09:42:00
10625,-0.2429945,-0.0161735,,0.19353,,2022-07-01 09:44:00
10626,-0.058383,0.008566,,0.354066,,2022-07-01 09:52:00
10627,-0.082547,-0.078142,-0.078142,0.19693,0.19693,2022-07-01 09:57:00
10628,0.365629,0.077395,0.077176,0.280938,0.071656,2022-07-01 10:00:00
10629,-0.231911,-0.439588,,0.129307,,2022-07-01 10:11:00
10630,-0.128071,-0.138897,0.004912,0.852305,0.127795,2022-07-01 10:14:00
10631,0.077494,,0.194817,,0.054322,2022-07-01 10:15:00
10632,-0.367003,-0.298117,,0.45634,,2022-07-01 10:20:00
10633,-0.14451,-0.231891,,0.680276,,2022-07-01 10:24:00
10634,0.021035500000000002,0.045656,,0.1647475,,2022-07-01 10:30:00
10635,0.018603,,0.058021,,0.209728,2022-07-01 10:35:00
10636,-0.058685,0.006996,,0.069941,,2022-07-01 10:36:00
10637,-0.12026450000000001,0.012119999999999999,,0.1937955,,2022-07-01 11:00:00
10638,-0.056501,-0.057489,,0.290125,,2022-07-01 11:10:00
10639,-0.105023,-0.023539,,0.645021,,2022-07-01 11:16:00
10640,-0.036333,0.005383,,0.094912,,2022-07-01 11:30:00
10641,-0.206254,0.08986,0.060804,0.312343,0.426464,2022-07-01 11:45:00
10642,-0.109903,0.106052,,0.069354,,2022-07-01 11:47:00
10643,-0.212763,-0.157081,,0.174083,,2022-07-01 11:48:00
10644,-0.16209,-0.273136,0.111333,0.805063,0.574902,2022-07-01 12:15:00
10645,-0.06027,0.004867,,0.046611,,2022-07-01 12:20:00
10646,-0.215158,-0.24002,,0.991289,,2022-07-01 12:33:00
10647,-0.130756,0.012538,,0.126617,,2022-07-01 12:40:00
10648,-0.259823,-0.213418,,0.214747,,2022-07-01 12:47:00
10649,-0.421434,-0.599627,-0.983527,0.261117,0.132368,2022-07-01 12:48:00
10650,-0.238657,-0.277348,,0.210457,,2022-07-01 12:53:00
10651,-0.163696,-0.307448,,0.054669,,2022-07-01 13:06:00
10652,0.051837,0.035308,0.031954,0.06547,0.338698,2022-07-01 13:23:00
10653,-0.116295,-0.039339,0.007625,0.417995,0.124971,2022-07-01 13:25:00
10654,0.011086,-0.221516,,0.22861,,2022-07-01 13:30:00
10655,-0.058991,0.015282,,0.096014,,2022-07-01 13:31:00
10656,-0.045684,-0.717108,-0.717108,0.045491,0.045491,2022-07-01 13:37:00
10657,0.052271,,0.00984,,0.098903,2022-07-01 13:47:00
10658,-0.284582,-0.128412,,0.460121,,2022-07-01 13:58:00
10659,-0.025835,0.009136,-0.03309,0.49009,0.258214,2022-07-01 14:38:00
10660,0.066031,0.036503,,0.057879,,2022-07-01 14:52:00
10661,-0.093804,-0.570185,,0.067328,,2022-07-01 14:54:00
10662,-0.220753,0.001674,,0.085721,,2022-07-01 15:09:00
10663,-0.047854,-0.081684,,0.198019,,2022-07-01 15:28:00
